Gene.set.ID	Gene.set.name	p.value	FDR	NES	phenotype	Gene list
METHYLMALONATE SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000384	METHYLMALONATE SEMIALDEHYDE DEHYDROGENASE DEFICIENCY	0.189206252032676	1	-1.25866008381066	-1	PCCB,MCCC1,ACAT1,ALDH6A1,BCKDHB,MCCC2,DLD,ACADM
METHYLMALONIC ACIDURIA%SMPDB%SMP0000200	METHYLMALONIC ACIDURIA	0.189206252032676	1	-1.25866008381066	-1	PCCB,MCCC1,ACAT1,ALDH6A1,BCKDHB,MCCC2,DLD,ACADM
4-HYDROXYBUTYRIC ACIDURIA SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000243	4-HYDROXYBUTYRIC ACIDURIA SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY	0.408524048346496	1	-1.04452707889094	-1	GFPT1,GSS,GSR
HOMOCARNOSINOSIS%SMPDB%SMP0000385	HOMOCARNOSINOSIS	0.408524048346496	1	-1.04452707889094	-1	GFPT1,GSS,GSR
HYPERINSULINISM-HYPERAMMONEMIA SYNDROME%PATHWHIZ%PW000072	HYPERINSULINISM-HYPERAMMONEMIA SYNDROME	0.408524048346496	1	-1.04452707889094	-1	GFPT1,GSS,GSR
ADENOSINE DEAMINASE DEFICIENCY%PATHWHIZ%PW000075	ADENOSINE DEAMINASE DEFICIENCY	0.99565620782726	1	0.461462680705093	1	ADSS2,ATIC,ITPA,GART,ADA
ADENYLOSUCCINATE LYASE DEFICIENCY%SMPDB%SMP0000167	ADENYLOSUCCINATE LYASE DEFICIENCY	0.99565620782726	1	0.461462680705093	1	ADSS2,ATIC,ITPA,GART,ADA
GOUT OR KELLEY-SEEGMILLER SYNDROME%SMPDB%SMP0000365	GOUT OR KELLEY-SEEGMILLER SYNDROME	0.99565620782726	1	0.461462680705093	1	ADSS2,ATIC,ITPA,GART,ADA
LESCH-NYHAN SYNDROME (LNS)%SMPDB%SMP0000364	LESCH-NYHAN SYNDROME (LNS)	0.99565620782726	1	0.461462680705093	1	ADSS2,ATIC,ITPA,GART,ADA
MOLYBDENUM COFACTOR DEFICIENCY%SMPDB%SMP0000203	MOLYBDENUM COFACTOR DEFICIENCY	0.99565620782726	1	0.461462680705093	1	ADSS2,ATIC,ITPA,GART,ADA
XANTHINE DEHYDROGENASE DEFICIENCY (XANTHINURIA)%SMPDB%SMP0000220	XANTHINE DEHYDROGENASE DEFICIENCY (XANTHINURIA)	0.99565620782726	1	0.461462680705093	1	ADSS2,ATIC,ITPA,GART,ADA
PURINE NUCLEOSIDE PHOSPHORYLASE DEFICIENCY%SMPDB%SMP0000210	PURINE NUCLEOSIDE PHOSPHORYLASE DEFICIENCY	0.99565620782726	1	0.461462680705093	1	ADSS2,ATIC,ITPA,GART,ADA
AICA-RIBOSIDURIA%PATHWHIZ%PW000082	AICA-RIBOSIDURIA	0.99565620782726	1	0.461462680705093	1	ADSS2,ATIC,ITPA,GART,ADA
ISOVALERIC ACIDURIA%PATHWHIZ%PW000091	ISOVALERIC ACIDURIA	0.189206252032676	1	-1.25866008381066	-1	PCCB,MCCC1,ACAT1,ALDH6A1,BCKDHB,MCCC2,DLD,ACADM
SMITH-LEMLI-OPITZ SYNDROME (SLOS)%PATHWHIZ%PW000095	SMITH-LEMLI-OPITZ SYNDROME (SLOS)	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
CHILD SYNDROME%PATHWHIZ%PW000096	CHILD SYNDROME	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
DESMOSTEROLOSIS%PATHWHIZ%PW000097	DESMOSTEROLOSIS	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
CHONDRODYSPLASIA PUNCTATA II, X-LINKED DOMINANT (CDPX2)%SMPDB%SMP0000388	CHONDRODYSPLASIA PUNCTATA II, X-LINKED DOMINANT (CDPX2)	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
LYSOSOMAL ACID LIPASE DEFICIENCY (WOLMAN DISEASE)%PATHWHIZ%PW000099	LYSOSOMAL ACID LIPASE DEFICIENCY (WOLMAN DISEASE)	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
CYSTATHIONINE BETA-SYNTHASE DEFICIENCY%SMPDB%SMP0000177	CYSTATHIONINE BETA-SYNTHASE DEFICIENCY	0.231925444266502	1	-1.22687985127337	-1	SHMT1,MSRB3,MTAP
HYPERMETHIONINEMIA%SMPDB%SMP0000341	HYPERMETHIONINEMIA	0.231925444266502	1	-1.22687985127337	-1	SHMT1,MSRB3,MTAP
S-ADENOSYLHOMOCYSTEINE (SAH) HYDROLASE DEFICIENCY%PATHWHIZ%PW000102	S-ADENOSYLHOMOCYSTEINE (SAH) HYDROLASE DEFICIENCY	0.231925444266502	1	-1.22687985127337	-1	SHMT1,MSRB3,MTAP
GLYCINE N-METHYLTRANSFERASE DEFICIENCY%SMPDB%SMP0000222	GLYCINE N-METHYLTRANSFERASE DEFICIENCY	0.231925444266502	1	-1.22687985127337	-1	SHMT1,MSRB3,MTAP
METHYLENETETRAHYDROFOLATE REDUCTASE DEFICIENCY (MTHFRD)%SMPDB%SMP0000340	METHYLENETETRAHYDROFOLATE REDUCTASE DEFICIENCY (MTHFRD)	0.231925444266502	1	-1.22687985127337	-1	SHMT1,MSRB3,MTAP
METHIONINE ADENOSYLTRANSFERASE DEFICIENCY%SMPDB%SMP0000221	METHIONINE ADENOSYLTRANSFERASE DEFICIENCY	0.231925444266502	1	-1.22687985127337	-1	SHMT1,MSRB3,MTAP
LEIGH SYNDROME%SMPDB%SMP0000196	LEIGH SYNDROME	0.334169448357034	1	-1.11767793515736	-1	ACAT1,ACACA,HAGH,DLD,ACYP1
PYRUVATE DECARBOXYLASE E1 COMPONENT DEFICIENCY (PDHE1 DEFICIENCY)%SMPDB%SMP0000334	PYRUVATE DECARBOXYLASE E1 COMPONENT DEFICIENCY (PDHE1 DEFICIENCY)	0.334169448357034	1	-1.11767793515736	-1	ACAT1,ACACA,HAGH,DLD,ACYP1
PYRUVATE DEHYDROGENASE COMPLEX DEFICIENCY%PATHWHIZ%PW000117	PYRUVATE DEHYDROGENASE COMPLEX DEFICIENCY	0.334169448357034	1	-1.11767793515736	-1	ACAT1,ACACA,HAGH,DLD,ACYP1
SIALURIA OR FRENCH TYPE SIALURIA%SMPDB%SMP0000216	SIALURIA OR FRENCH TYPE SIALURIA	0.232237683631148	1	-1.23541556988875	-1	GFPT1,PGM3,SLC17A5
SALLA DISEASE INFANTILE SIALIC ACID STORAGE DISEASE%SMPDB%SMP0000240	SALLA DISEASE INFANTILE SIALIC ACID STORAGE DISEASE	0.232237683631148	1	-1.23541556988875	-1	GFPT1,PGM3,SLC17A5
IBANDRONATE ACTION PATHWAY%SMPDB%SMP0000079	IBANDRONATE ACTION PATHWAY	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
SIMVASTATIN ACTION PATHWAY%PATHWHIZ%PW000127	SIMVASTATIN ACTION PATHWAY	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
IBUPROFEN ACTION PATHWAY%SMPDB%SMP0000086	IBUPROFEN ACTION PATHWAY	0.176654899421386	1	1.28023397343902	1	HYOU1,LTA4H,CYP2E1,TBXAS1,CBR1,PPIB,AKR1C3,PRXL2B,PDIA4,SDF2L1
PRAVASTATIN ACTION PATHWAY%SMPDB%SMP0000089	PRAVASTATIN ACTION PATHWAY	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
ROSUVASTATIN ACTION PATHWAY%SMPDB%SMP0000092	ROSUVASTATIN ACTION PATHWAY	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
ALENDRONATE ACTION PATHWAY%PATHWHIZ%PW000137	ALENDRONATE ACTION PATHWAY	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
INOSITOL METABOLISM%SMPDB%SMP0000011	INOSITOL METABOLISM	0.0358028038107041	1	-1.57808947177762	-1	INPP1
SPHINGOLIPID METABOLISM%SMPDB%SMP0000034	SPHINGOLIPID METABOLISM	0.674744824126421	1	-0.829259484997846	-1	CERK,GBA1,ACER3,GLB1,SGPL1
PROPANOATE METABOLISM%SMPDB%SMP0000016	PROPANOATE METABOLISM	0.185296208758479	1	-1.28538066071755	-1	PCCB,ACAT1,ACACA,ALDH6A1,BCKDHB,DLD,ACADM
GLUCONEOGENESIS%PATHWHIZ%PW000152	GLUCONEOGENESIS	0.841906392217444	1	0.700611876120034	1	FBP1,PGAM1,GAPDH,ALDOA,GALM,LDHA
PORPHYRIN METABOLISM%SMPDB%SMP0000024	PORPHYRIN METABOLISM	0.75423466025815	1	-0.762259606042289	-1	PPOX,ALAS1,COX15,BLVRA,UROS,HMBS
PYRIMIDINE METABOLISM%PATHWHIZ%PW000160	PYRIMIDINE METABOLISM	0.0885499437962712	1	-1.44764962530777	-1	CTPS1,DHODH,UCKL1,AK3
RETINOL METABOLISM%SMPDB%SMP0000074	RETINOL METABOLISM	0.665718733783083	1	0.834969128168614	1	HYOU1
MITOCHONDRIAL ELECTRON TRANSPORT CHAIN%SMPDB%SMP0000355	MITOCHONDRIAL ELECTRON TRANSPORT CHAIN	0.248876909254268	1	1.1912881141262	1	ATP5F1B,UQCRC1,ATP5F1D,ATP5F1C,GAPDH,ATP5PB,ATP5MC2,SLC25A4,NDUFA1,ATP5F1A,ATP5F1E,CYCS
PHOSPHATIDYLINOSITOL PHOSPHATE METABOLISM%SMPDB%SMP0000463	PHOSPHATIDYLINOSITOL PHOSPHATE METABOLISM	0.125892514395393	1	-1.37047706427596	-1	PIK3C2A,PTEN,SYNJ1
ACUTE INTERMITTENT PORPHYRIA%PATHWHIZ%PW000174	ACUTE INTERMITTENT PORPHYRIA	0.75423466025815	1	-0.762259606042289	-1	PPOX,ALAS1,COX15,BLVRA,UROS,HMBS
PORPHYRIA VARIEGATA (PV)%SMPDB%SMP0000346	PORPHYRIA VARIEGATA (PV)	0.75423466025815	1	-0.762259606042289	-1	PPOX,ALAS1,COX15,BLVRA,UROS,HMBS
CONGENITAL ERYTHROPOIETIC PORPHYRIA (CEP) OR GUNTHER DISEASE%SMPDB%SMP0000345	CONGENITAL ERYTHROPOIETIC PORPHYRIA (CEP) OR GUNTHER DISEASE	0.75423466025815	1	-0.762259606042289	-1	PPOX,ALAS1,COX15,BLVRA,UROS,HMBS
BETA-UREIDOPROPIONASE DEFICIENCY%PATHWHIZ%PW000187	BETA-UREIDOPROPIONASE DEFICIENCY	0.0885499437962712	1	-1.44764962530777	-1	CTPS1,DHODH,UCKL1,AK3
UMP SYNTHASE DEFICIENCY (OROTIC ACIDURIA)%SMPDB%SMP0000219	UMP SYNTHASE DEFICIENCY (OROTIC ACIDURIA)	0.0885499437962712	1	-1.44764962530777	-1	CTPS1,DHODH,UCKL1,AK3
DIHYDROPYRIMIDINASE DEFICIENCY%SMPDB%SMP0000178	DIHYDROPYRIMIDINASE DEFICIENCY	0.0885499437962712	1	-1.44764962530777	-1	CTPS1,DHODH,UCKL1,AK3
MNGIE (MITOCHONDRIAL NEUROGASTROINTESTINAL ENCEPHALOPATHY)%PATHWHIZ%PW000190	MNGIE (MITOCHONDRIAL NEUROGASTROINTESTINAL ENCEPHALOPATHY)	0.0885499437962712	1	-1.44764962530777	-1	CTPS1,DHODH,UCKL1,AK3
GAUCHER DISEASE%PATHWHIZ%PW000201	GAUCHER DISEASE	0.674744824126421	1	-0.829259484997846	-1	CERK,GBA1,ACER3,GLB1,SGPL1
GLOBOID CELL LEUKODYSTROPHY%PATHWHIZ%PW000202	GLOBOID CELL LEUKODYSTROPHY	0.674744824126421	1	-0.829259484997846	-1	CERK,GBA1,ACER3,GLB1,SGPL1
METACHROMATIC LEUKODYSTROPHY (MLD)%SMPDB%SMP0000347	METACHROMATIC LEUKODYSTROPHY (MLD)	0.674744824126421	1	-0.829259484997846	-1	CERK,GBA1,ACER3,GLB1,SGPL1
GLYCOGEN STORAGE DISEASE TYPE 1A (GSD1A) OR VON GIERKE DISEASE%SMPDB%SMP0000374	GLYCOGEN STORAGE DISEASE TYPE 1A (GSD1A) OR VON GIERKE DISEASE	0.841906392217444	1	0.700611876120034	1	FBP1,PGAM1,GAPDH,ALDOA,GALM,LDHA
MALONIC ACIDURIA%SMPDB%SMP0000198	MALONIC ACIDURIA	0.185296208758479	1	-1.28538066071755	-1	PCCB,ACAT1,ACACA,ALDH6A1,BCKDHB,DLD,ACADM
METHYLMALONIC ACIDURIA DUE TO COBALAMIN-RELATED DISORDERS%PATHWHIZ%PW000208	METHYLMALONIC ACIDURIA DUE TO COBALAMIN-RELATED DISORDERS	0.185296208758479	1	-1.28538066071755	-1	PCCB,ACAT1,ACACA,ALDH6A1,BCKDHB,DLD,ACADM
VITAMIN A DEFICIENCY%SMPDB%SMP0000336	VITAMIN A DEFICIENCY	0.665718733783083	1	0.834969128168614	1	HYOU1
HEREDITARY COPROPORPHYRIA (HCP)%SMPDB%SMP0000342	HEREDITARY COPROPORPHYRIA (HCP)	0.75423466025815	1	-0.762259606042289	-1	PPOX,ALAS1,COX15,BLVRA,UROS,HMBS
2-HYDROXYGLUTRIC ACIDURIA (D AND L FORM)%SMPDB%SMP0000136	2-HYDROXYGLUTRIC ACIDURIA (D AND L FORM)	0.408524048346496	1	-1.04452707889094	-1	GFPT1,GSS,GSR
3-METHYLGLUTACONIC ACIDURIA TYPE IV%SMPDB%SMP0000141	3-METHYLGLUTACONIC ACIDURIA TYPE IV	0.189206252032676	1	-1.25866008381066	-1	PCCB,MCCC1,ACAT1,ALDH6A1,BCKDHB,MCCC2,DLD,ACADM
TAY-SACHS DISEASE%PATHWHIZ%PW000215	TAY-SACHS DISEASE	0.232237683631148	1	-1.23541556988875	-1	GFPT1,PGM3,SLC17A5
HYPERCHOLESTEROLEMIA%PATHWHIZ%PW000221	HYPERCHOLESTEROLEMIA	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
IRINOTECAN ACTION PATHWAY%PATHWHIZ%PW000238	IRINOTECAN ACTION PATHWAY	0.429102231447846	1	1.0261164352884	1	HYOU1
ETOPOSIDE ACTION PATHWAY%SMPDB%SMP0000442	ETOPOSIDE ACTION PATHWAY	0.398506968857273	1	1.05771048955507	1	HYOU1
AZATHIOPRINE ACTION PATHWAY%SMPDB%SMP0000427	AZATHIOPRINE ACTION PATHWAY	0.994145743511708	1	0.486931570172181	1	ADSS2,ATIC,ITPA,RAC1,GART,ADA
MERCAPTOPURINE ACTION PATHWAY%PATHWHIZ%PW000267	MERCAPTOPURINE ACTION PATHWAY	0.994145743511708	1	0.486931570172181	1	ADSS2,ATIC,ITPA,RAC1,GART,ADA
LOVASTATIN ACTION PATHWAY%SMPDB%SMP0000099	LOVASTATIN ACTION PATHWAY	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
ZOLEDRONATE ACTION PATHWAY%PATHWHIZ%PW000270	ZOLEDRONATE ACTION PATHWAY	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
CERIVASTATIN ACTION PATHWAY%PATHWHIZ%PW000271	CERIVASTATIN ACTION PATHWAY	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
RISEDRONATE ACTION PATHWAY%PATHWHIZ%PW000272	RISEDRONATE ACTION PATHWAY	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
PAMIDRONATE ACTION PATHWAY%PATHWHIZ%PW000273	PAMIDRONATE ACTION PATHWAY	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
FLUVASTATIN ACTION PATHWAY%PATHWHIZ%PW000274	FLUVASTATIN ACTION PATHWAY	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
ATORVASTATIN ACTION PATHWAY%SMPDB%SMP0000131	ATORVASTATIN ACTION PATHWAY	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
PHENYTOIN (ANTIARRHYTHMIC) ACTION PATHWAY%PATHWHIZ%PW000380	PHENYTOIN (ANTIARRHYTHMIC) ACTION PATHWAY	0.478640163761933	1	-0.984239793214024	-1	SLC8A1,ATP2A2,TPM1,DLG1
MORPHINE ACTION PATHWAY%PATHWHIZ%PW000412	MORPHINE ACTION PATHWAY	0.579324868122016	1	0.902269987772478	1	HYOU1,ATP1B1,ATP1A1,PPIB,PDIA4,SDF2L1
THIOGUANINE ACTION PATHWAY%PATHWHIZ%PW000429	THIOGUANINE ACTION PATHWAY	0.994145743511708	1	0.486931570172181	1	ADSS2,ATIC,ITPA,RAC1,GART,ADA
INTRACELLULAR SIGNALLING THROUGH ADENOSINE RECEPTOR A2A AND ADENOSINE%SMPDB%SMP0000320	INTRACELLULAR SIGNALLING THROUGH ADENOSINE RECEPTOR A2A AND ADENOSINE	0.919875526577616	1	0.663131944207825	1	BAD,IKBKB,MAP2K6,GNB1,ARHGEF7
INTRACELLULAR SIGNALLING THROUGH ADENOSINE RECEPTOR A2B AND ADENOSINE%SMPDB%SMP0000321	INTRACELLULAR SIGNALLING THROUGH ADENOSINE RECEPTOR A2B AND ADENOSINE	0.919875526577616	1	0.663131944207825	1	BAD,IKBKB,MAP2K6,GNB1,ARHGEF7
FC EPSILON RECEPTOR I SIGNALING IN MAST CELLS%SMPDB%SMP0000358	FC EPSILON RECEPTOR I SIGNALING IN MAST CELLS	0.933246023611586	1	-0.636626869663577	-1	MAPK14,PRKCA,RAF1,GRB2,LCP2
INSULIN SIGNALLING%PATHWHIZ%PW000454	INSULIN SIGNALLING	0.933667685094445	1	-0.593260817033492	-1	RAF1,PDPK1,GRB2
MALONYL-COA DECARBOXYLASE DEFICIENCY%PATHWHIZ%PW000478	MALONYL-COA DECARBOXYLASE DEFICIENCY	0.185296208758479	1	-1.28538066071755	-1	PCCB,ACAT1,ACACA,ALDH6A1,BCKDHB,DLD,ACADM
CHOLESTERYL ESTER STORAGE DISEASE%SMPDB%SMP0000508	CHOLESTERYL ESTER STORAGE DISEASE	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
HYPER-IGD SYNDROME%SMPDB%SMP0000509	HYPER-IGD SYNDROME	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
MEVALONIC ACIDURIA%SMPDB%SMP0000510	MEVALONIC ACIDURIA	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
WOLMAN DISEASE%PATHWHIZ%PW000487	WOLMAN DISEASE	0.0534533148746347	1	-1.51929411038844	-1	SC5D,SQLE,DHCR24,PMVK
XANTHINURIA TYPE I%SMPDB%SMP0000512	XANTHINURIA TYPE I	0.99565620782726	1	0.461462680705093	1	ADSS2,ATIC,ITPA,GART,ADA
XANTHINURIA TYPE II%PATHWHIZ%PW000489	XANTHINURIA TYPE II	0.99565620782726	1	0.461462680705093	1	ADSS2,ATIC,ITPA,GART,ADA
GLUCOSE-6-PHOSPHATE DEHYDROGENASE DEFICIENCY%PATHWHIZ%PW000494	GLUCOSE-6-PHOSPHATE DEHYDROGENASE DEFICIENCY	0.684550863564995	1	0.816920799529624	1	FBP1,PGLS,RPIA
RIBOSE-5-PHOSPHATE ISOMERASE DEFICIENCY%SMPDB%SMP0000519	RIBOSE-5-PHOSPHATE ISOMERASE DEFICIENCY	0.684550863564995	1	0.816920799529624	1	FBP1,PGLS,RPIA
TRANSALDOLASE DEFICIENCY%SMPDB%SMP0000520	TRANSALDOLASE DEFICIENCY	0.684550863564995	1	0.816920799529624	1	FBP1,PGLS,RPIA
3-HYDROXYISOBUTYRIC ACID DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000521	3-HYDROXYISOBUTYRIC ACID DEHYDROGENASE DEFICIENCY	0.189206252032676	1	-1.25866008381066	-1	PCCB,MCCC1,ACAT1,ALDH6A1,BCKDHB,MCCC2,DLD,ACADM
3-HYDROXYISOBUTYRIC ACIDURIA%PATHWHIZ%PW000498	3-HYDROXYISOBUTYRIC ACIDURIA	0.189206252032676	1	-1.25866008381066	-1	PCCB,MCCC1,ACAT1,ALDH6A1,BCKDHB,MCCC2,DLD,ACADM
ISOBUTYRYL-COA DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000523	ISOBUTYRYL-COA DEHYDROGENASE DEFICIENCY	0.189206252032676	1	-1.25866008381066	-1	PCCB,MCCC1,ACAT1,ALDH6A1,BCKDHB,MCCC2,DLD,ACADM
ISOVALERIC ACIDEMIA%PATHWHIZ%PW000500	ISOVALERIC ACIDEMIA	0.189206252032676	1	-1.25866008381066	-1	PCCB,MCCC1,ACAT1,ALDH6A1,BCKDHB,MCCC2,DLD,ACADM
FABRY DISEASE%SMPDB%SMP0000525	FABRY DISEASE	0.674744824126421	1	-0.829259484997846	-1	CERK,GBA1,ACER3,GLB1,SGPL1
KRABBE DISEASE%PATHWHIZ%PW000502	KRABBE DISEASE	0.674744824126421	1	-0.829259484997846	-1	CERK,GBA1,ACER3,GLB1,SGPL1
G(M2)-GANGLIOSIDOSIS: VARIANT B, TAY-SACHS DISEASE%SMPDB%SMP0000534	G(M2)-GANGLIOSIDOSIS: VARIANT B, TAY-SACHS DISEASE	0.232237683631148	1	-1.23541556988875	-1	GFPT1,PGM3,SLC17A5
ADENINE PHOSPHORIBOSYLTRANSFERASE DEFICIENCY (APRT)%PATHWHIZ%PW000511	ADENINE PHOSPHORIBOSYLTRANSFERASE DEFICIENCY (APRT)	0.99565620782726	1	0.461462680705093	1	ADSS2,ATIC,ITPA,GART,ADA
MITOCHONDRIAL DNA DEPLETION SYNDROME-3%SMPDB%SMP0000536	MITOCHONDRIAL DNA DEPLETION SYNDROME-3	0.99565620782726	1	0.461462680705093	1	ADSS2,ATIC,ITPA,GART,ADA
MYOADENYLATE DEAMINASE DEFICIENCY%PATHWHIZ%PW000513	MYOADENYLATE DEAMINASE DEFICIENCY	0.99565620782726	1	0.461462680705093	1	ADSS2,ATIC,ITPA,GART,ADA
CONGENITAL LACTIC ACIDOSIS%PATHWHIZ%PW000522	CONGENITAL LACTIC ACIDOSIS	0.879677041980707	1	-0.674660896319272	-1	DHTKD1,MPC1,SDHA,DLD,IDH3B,DLST
FUMARASE DEFICIENCY%SMPDB%SMP0000547	FUMARASE DEFICIENCY	0.879677041980707	1	-0.674660896319272	-1	DHTKD1,MPC1,SDHA,DLD,IDH3B,DLST
MITOCHONDRIAL COMPLEX II DEFICIENCY%PATHWHIZ%PW000524	MITOCHONDRIAL COMPLEX II DEFICIENCY	0.879677041980707	1	-0.674660896319272	-1	DHTKD1,MPC1,SDHA,DLD,IDH3B,DLST
2-KETOGLUTARATE DEHYDROGENASE COMPLEX DEFICIENCY%PATHWHIZ%PW000525	2-KETOGLUTARATE DEHYDROGENASE COMPLEX DEFICIENCY	0.879677041980707	1	-0.674660896319272	-1	DHTKD1,MPC1,SDHA,DLD,IDH3B,DLST
PYRUVATE DEHYDROGENASE DEFICIENCY (E3)%SMPDB%SMP0000550	PYRUVATE DEHYDROGENASE DEFICIENCY (E3)	0.879677041980707	1	-0.674660896319272	-1	DHTKD1,MPC1,SDHA,DLD,IDH3B,DLST
PYRUVATE DEHYDROGENASE DEFICIENCY (E2)%SMPDB%SMP0000551	PYRUVATE DEHYDROGENASE DEFICIENCY (E2)	0.879677041980707	1	-0.674660896319272	-1	DHTKD1,MPC1,SDHA,DLD,IDH3B,DLST
PRIMARY HYPEROXALURIA II, PH2%SMPDB%SMP0000558	PRIMARY HYPEROXALURIA II, PH2	0.334169448357034	1	-1.11767793515736	-1	ACAT1,ACACA,HAGH,DLD,ACYP1
PYRUVATE KINASE DEFICIENCY%PATHWHIZ%PW000535	PYRUVATE KINASE DEFICIENCY	0.334169448357034	1	-1.11767793515736	-1	ACAT1,ACACA,HAGH,DLD,ACYP1
PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY 1 (PEPCK1)%SMPDB%SMP0000560	PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY 1 (PEPCK1)	0.841906392217444	1	0.700611876120034	1	FBP1,PGAM1,GAPDH,ALDOA,GALM,LDHA
FRUCTOSURIA%SMPDB%SMP0000561	FRUCTOSURIA	0.0825551607305181	1	1.4641547952279	1	MPI,GMDS,FBP1,AKR1B1
FRUCTOSE-1,6-DIPHOSPHATASE DEFICIENCY%SMPDB%SMP0000562	FRUCTOSE-1,6-DIPHOSPHATASE DEFICIENCY	0.841906392217444	1	0.700611876120034	1	FBP1,PGAM1,GAPDH,ALDOA,GALM,LDHA
TRIOSEPHOSPHATE ISOMERASE DEFICIENCY%PATHWHIZ%PW000539	TRIOSEPHOSPHATE ISOMERASE DEFICIENCY	0.841906392217444	1	0.700611876120034	1	FBP1,PGAM1,GAPDH,ALDOA,GALM,LDHA
SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000567	SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY	0.408524048346496	1	-1.04452707889094	-1	GFPT1,GSS,GSR
HOMOCYSTINURIA-MEGALOBLASTIC ANEMIA DUE TO DEFECT IN COBALAMIN METABOLISM, CBLG COMPLEMENTATION TYPE%SMPDB%SMP0000570	HOMOCYSTINURIA-MEGALOBLASTIC ANEMIA DUE TO DEFECT IN COBALAMIN METABOLISM, CBLG COMPLEMENTATION TYPE	0.231925444266502	1	-1.22687985127337	-1	SHMT1,MSRB3,MTAP
GLYCOGENOSIS, TYPE IB%SMPDB%SMP0000573	GLYCOGENOSIS, TYPE IB	0.841906392217444	1	0.700611876120034	1	FBP1,PGAM1,GAPDH,ALDOA,GALM,LDHA
GLYCOGENOSIS, TYPE IC%SMPDB%SMP0000574	GLYCOGENOSIS, TYPE IC	0.841906392217444	1	0.700611876120034	1	FBP1,PGAM1,GAPDH,ALDOA,GALM,LDHA
GLYCOGENOSIS, TYPE IA. VON GIERKE DISEASE%SMPDB%SMP0000581	GLYCOGENOSIS, TYPE IA. VON GIERKE DISEASE	0.841906392217444	1	0.700611876120034	1	FBP1,PGAM1,GAPDH,ALDOA,GALM,LDHA
JOUBERT SYNDROME%SMPDB%SMP0000582	JOUBERT SYNDROME	0.125892514395393	1	-1.37047706427596	-1	PIK3C2A,PTEN,SYNJ1
IRINOTECAN METABOLISM PATHWAY%SMPDB%SMP0000600	IRINOTECAN METABOLISM PATHWAY	0.429102231447846	1	1.0261164352884	1	HYOU1
ETOPOSIDE METABOLISM PATHWAY%PATHWHIZ%PW000577	ETOPOSIDE METABOLISM PATHWAY	0.398506968857273	1	1.05771048955507	1	HYOU1
ACETAMINOPHEN METABOLISM PATHWAY%PATHWHIZ%PW000616	ACETAMINOPHEN METABOLISM PATHWAY	0.207298233894201	1	1.25156204002202	1	HYOU1,CYP2E1,GSTP1,ABCC1,PPIB,PDIA4,SDF2L1
DOXORUBICIN METABOLISM PATHWAY%SMPDB%SMP0000650	DOXORUBICIN METABOLISM PATHWAY	0.369948764564912	1	1.08415174761905	1	AKR1A1,NDUFS2,CBR1,ABCC1,NDUFS3,AKR1C3
WARBURG EFFECT%PATHWHIZ%PW000630	WARBURG EFFECT	0.927896283050198	1	0.661923965262864	1	PGLS,IDH3A,RPIA,ACO2,SUCLG1,PKM,CS,GAPDH,GLUD1,FH,LDHA,TALDO1,TKT
